ID;Name;FullName;Age;Height;Weight;PhotoUrl;Nationality;Overall;Potential;Growth;TotalStats;BaseStats;Positions;BestPosition;Club_id;ValueEUR;WageEUR;ReleaseClause;ClubPosition;ContractUntil;ClubNumber;ClubJoined;OnLoad;NationalTeam;NationalPosition;NationalNumber;PreferredFoot;IntReputation;WeakFoot;SkillMoves;AttackingWorkRate;DefensiveWorkRate;PaceTotal;ShootingTotal;PassingTotal;DribblingTotal;DefendingTotal;PhysicalityTotal;Crossing;Finishing;HeadingAccuracy;ShortPassing;Volleys;Dribbling;Curve;FKAccuracy;LongPassing;BallControl;Acceleration;SprintSpeed;Agility;Reactions;Balance;ShotPower;Jumping;Stamina;Strength;LongShots;Aggression;Interceptions;Positioning;Vision;Penalties;Composure;Marking;StandingTackle;SlidingTackle;GKDiving;GKHandling;GKKicking;GKPositioning;GKReflexes;STRating;LWRating;LFRating;CFRating;RFRating;RWRating;CAMRating;LMRating;CMRating;RMRating;LWBRating;CDMRating;RWBRating;LBRating;CBRating;RBRating;GKRating
177644;Kiko Casilla;Francisco Casilla CortÃ©s;33;190;86;https://cdn.sofifa.com/players/177/644/21_60.png;Spain;71;71;0;1303;400;GK;GK;8;600000;38000;1100000;SUB;2023;13;2019;False;Not in team;;;Right;2;2;1;Medium;Medium;72;69;71;72;48;68;24;14;13;34;12;19;25;25;28;30;46;49;43;70;58;53;69;41;71;13;45;20;12;62;23;60;26;15;11;72;69;71;68;72;33;32;33;33;33;32;36;36;36;36;33;35;33;31;33;31;71
212205;N. Storm;Nikola Storm;25;178;74;https://cdn.sofifa.com/players/212/205/21_60.png;Belgium;71;72;1;1761;374;LM,RM;LM;110724;2200000;10000;3500000;LM;2026;11;2018;False;Not in team;;;Right;1;5;3;High;Medium;76;67;68;72;36;55;72;65;54;70;67;73;62;62;65;71;78;74;74;67;72;72;56;70;57;67;33;25;68;67;67;74;45;32;24;13;10;7;13;9;69;71;70;70;70;71;72;72;67;72;58;53;58;54;46;54;19
143598;L. Pocrnjic;Luciano Pocrnjic;38;192;86;https://cdn.sofifa.com/players/143/598/21_60.png;Argentina;71;71;0;1044;372;GK;GK;111707;210000;4000;305000;GK;2021;1;2018;False;Not in team;;;Right;1;3;1;Medium;Medium;71;68;64;70;27;72;14;12;16;16;11;10;12;13;19;13;26;28;38;74;35;48;32;41;60;10;28;15;11;58;24;41;15;10;10;71;68;64;72;70;27;22;25;25;25;22;27;26;28;26;24;26;24;24;25;24;71
210926;A. Ateef;Abdullah Ateef;27;177;68;https://cdn.sofifa.com/players/210/926/21_60.png;Saudi Arabia;71;72;1;1701;348;CDM,CM;CDM;605;1900000;21000;3400000;SUB;2023;8;2013;False;Not in team;;;Right;1;3;2;Low;Medium;36;46;73;66;68;59;70;41;47;75;34;63;65;53;78;75;38;34;62;68;53;49;64;56;64;47;47;71;65;75;58;77;72;70;60;11;12;6;7;11;57;61;61;61;61;61;67;66;72;66;67;72;67;65;66;65;18
216302;E. GarcÃ­a;Emmanuel GarcÃ­a;30;168;67;https://cdn.sofifa.com/players/216/302/21_60.png;Mexico;71;71;0;1865;386;LB;LB;110147;1600000;11000;2700000;SUB;2021;12;2016;False;Not in team;;;Right;1;5;3;Medium;High;71;52;60;70;67;66;64;40;56;65;41;68;64;58;58;68;72;70;87;61;86;67;77;90;56;66;56;79;53;48;58;66;65;66;65;14;11;12;12;12;60;62;60;60;60;62;63;65;65;65;71;68;71;71;67;71;20
187110;M. Ponce;Miguel Ponce;31;176;83;https://cdn.sofifa.com/players/187/110/21_60.png;Mexico;71;71;0;1873;400;LB;LB;1880;1400000;25000;2400000;LB;2021;16;2010;False;Not in team;;;Left;1;3;3;High;Medium;70;56;63;65;67;79;73;45;50;65;41;63;60;64;64;67;70;70;67;66;62;71;82;80;80;70;72;70;57;50;50;66;68;70;69;16;10;9;8;14;62;63;61;61;61;63;64;66;66;66;71;70;71;71;71;71;20
240875;M. Villasanti;MathÃ­as Villasanti;23;178;69;https://cdn.sofifa.com/players/240/875/21_60.png;Paraguay;71;78;7;1793;394;CM,RM;CAM;112716;3700000;650;8700000;CDM;2022;20;2016;False;Paraguay;CM;23;Right;1;3;2;High;Medium;70;63;62;74;61;64;40;66;57;73;44;76;41;40;72;74;68;72;67;71;72;62;63;77;68;66;40;68;65;69;51;58;53;65;58;13;6;9;14;13;69;68;70;70;70;68;73;71;73;71;67;69;67;66;64;66;20
229606;V. Angban;Victorien Angban;23;180;75;https://cdn.sofifa.com/players/229/606/21_60.png;Ivory Coast;71;78;7;1816;396;CM,CDM;CM;68;3700000;11000;8100000;SUB;2022;5;2019;False;Not in team;;;Right;1;3;3;Medium;Medium;63;55;68;73;62;75;60;52;42;74;38;74;61;46;72;73;65;62;69;67;70;64;60;79;75;56;72;67;64;71;40;72;56;69;64;11;13;8;9;13;64;67;66;66;66;67;71;70;73;70;70;72;70;68;66;68;19
240099;K. RÃ¼egg;Kevin RÃ¼egg;21;173;77;https://cdn.sofifa.com/players/240/099/21_60.png;Switzerland;71;82;11;1871;415;RM,RB;RWB;206;4200000;12000;8400000;RES;2025;19;2020;False;Not in team;;;Right;1;3;3;High;Medium;81;52;65;72;67;78;69;48;64;70;45;73;58;36;68;70;83;79;70;68;78;62;70;79;79;54;77;63;67;59;30;71;67;70;68;6;9;8;11;13;67;68;66;66;66;68;69;72;69;72;73;71;73;72;71;72;18
228838;E. Remedi;Eric Remedi;25;169;77;https://cdn.sofifa.com/players/228/838/21_60.png;Argentina;71;74;3;1788;380;CDM,CM;CDM;111928;2200000;5000;3400000;CM;2021;5;2021;False;Not in team;;;Right;1;2;2;Medium;High;54;50;63;64;66;83;55;40;66;74;34;60;38;52;69;66;64;46;68;69;70;61;69;79;85;63;84;64;50;57;50;64;66;68;63;14;14;11;9;10;60;59;59;59;59;59;64;63;68;63;67;72;67;67;71;67;20
200672;Zhang Linpeng;Linpeng Zhang;31;185;80;https://cdn.sofifa.com/players/200/672/21_60.png;China PR;71;71;0;1879;412;RB,CB;RB;111839;1400000;14000;2200000;RB;2022;5;2010;False;China PR;CB;5;Right;1;3;3;High;High;73;56;64;68;68;83;65;49;71;68;34;67;50;44;64;68;72;74;72;65;71;77;80;79;85;58;83;65;63;64;38;68;69;67;68;8;8;9;14;10;67;65;65;65;65;65;67;69;68;69;71;71;71;71;71;71;18
220128;J. Cristaldo;Jonatan Cristaldo;31;174;73;https://cdn.sofifa.com/players/220/128/21_60.png;Argentina;71;71;0;1809;381;ST;ST;110396;1600000;13000;0;SUB;2021;9;2018;True;Not in team;;;Right;1;4;3;High;Medium;74;70;64;74;29;70;59;69;70;69;71;74;67;49;58;73;73;75;77;69;77;75;63;68;71;69;73;35;67;67;65;77;19;23;21;13;13;16;12;9;71;70;71;71;71;70;71;71;66;71;54;53;54;51;48;51;20
230368;Bernardo Motinho;Bernardo Joshua Mota Damasco;28;179;74;https://cdn.sofifa.com/players/230/368/21_60.png;Brazil;71;71;0;1805;388;RB,RM;RB;111052;1700000;9000;3200000;RM;2023;10;2021;False;Not in team;;;Right;1;3;2;Medium;Medium;72;52;66;66;69;63;77;51;65;67;54;67;41;42;61;62;71;73;72;67;71;53;66;65;64;52;57;66;51;67;62;66;70;71;71;12;8;13;7;9;62;64;62;62;62;64;65;67;66;67;71;68;71;71;69;71;18
206561;C. Walton;Christian Walton;24;195;72;https://cdn.sofifa.com/players/206/561/21_60.png;England;71;75;4;1057;386;GK;GK;1808;2100000;20000;4099999;RES;2022;31;2013;False;Not in team;;;Left;1;2;1;Medium;Medium;72;71;70;73;35;65;13;20;15;35;18;19;11;11;25;22;37;33;32;66;29;53;51;28;38;14;20;11;7;42;23;42;8;11;14;72;71;70;65;73;30;26;29;29;29;26;31;29;31;29;25;26;25;25;23;25;72
122849;A. KonÃ©;Arouna KonÃ©;36;181;78;https://cdn.sofifa.com/players/122/849/21_60.png;Ivory Coast;71;71;0;1748;372;ST;ST;101041;650000;10000;1300000;SUB;2021;2;2017;False;Not in team;;;Right;2;4;3;Medium;Medium;65;74;62;69;37;65;61;75;69;65;71;68;57;56;49;73;65;65;64;67;60;78;75;58;72;68;55;28;73;68;67;74;30;43;26;10;6;7;12;7;71;68;70;70;70;68;70;69;64;69;54;53;54;52;51;52;17
194017;A. Weimann;Andreas Weimann;28;178;76;https://cdn.sofifa.com/players/194/017/21_60.png;Austria;71;71;0;1870;400;ST,CAM,CM;ST;1919;1900000;30000;3600000;RES;2024;14;2018;False;Not in team;;;Right;1;3;3;High;High;82;70;62;71;45;70;59;70;68;66;59;71;68;64;48;69;84;81;76;71;68;74;60;82;63;67;75;52;72;67;67;63;40;41;34;11;9;16;12;6;71;70;71;71;71;70;71;71;66;71;62;59;62;60;56;60;19
208866;Cicinho;Neuciano Jesus de GusmÃ£o;31;168;65;https://cdn.sofifa.com/players/208/866/21_60.png;Bulgaria;71;71;0;1856;397;RB;RB;#N/A;0;0;0;;;;2015;False;Bulgaria;LM;6;Right;1;2;3;High;Medium;78;53;66;74;67;59;67;56;52;71;41;73;49;57;65;71;81;76;80;70;90;55;76;70;47;45;71;69;58;61;49;70;66;71;67;8;11;14;10;9;63;68;66;66;66;68;69;71;69;71;71;70;71;71;68;71;18
206307;J. Frick;JÃ©rÃ©my Frick;27;192;90;https://cdn.sofifa.com/players/206/307/21_60.png;Switzerland;71;74;3;1105;394;GK;GK;324;1800000;9000;2700000;GK;2024;32;2016;False;Not in team;;;Left;1;2;1;Medium;Medium;72;67;69;72;45;69;20;4;13;33;8;13;12;8;29;27;42;48;42;70;43;52;60;28;71;9;26;19;9;11;15;36;11;19;14;72;67;69;69;72;29;25;25;25;25;25;27;28;28;28;29;30;29;29;30;29;72
143587;F. Belluschi;Fernando Belluschi;36;173;78;https://cdn.sofifa.com/players/143/587/21_60.png;Argentina;71;71;0;1975;398;CM,CAM;CAM;110396;600000;8000;900000;SUB;2021;5;2021;False;Not in team;;;Right;2;5;3;High;Medium;54;72;74;75;63;60;75;65;59;71;75;73;85;79;71;80;55;53;67;67;79;82;59;55;58;79;69;63;73;75;69;80;67;61;59;11;9;12;13;7;71;70;71;71;71;70;71;71;71;71;67;69;67;66;65;66;18
236259;S. PeÃ±a;Sergio PeÃ±a;24;178;69;https://cdn.sofifa.com/players/236/259/21_60.png;Peru;71;74;3;1877;391;CAM,CM;CAM;100628;2600000;5000;4000000;CAM;2022;10;2019;False;Peru;CAM;8;Right;1;3;3;High;Medium;62;68;76;71;53;61;80;62;57;74;66;71;72;71;73;73;67;58;67;72;75;76;44;75;63;72;45;57;66;78;69;69;55;49;44;5;12;13;10;6;69;70;70;70;70;70;73;73;73;73;67;65;67;64;58;64;18
204513;M. DupÃ©;Maxime DupÃ©;27;186;85;https://cdn.sofifa.com/players/204/513/21_60.png;France;71;73;2;1097;392;GK;GK;1809;1700000;4000;3200000;GK;2023;30;2020;False;Not in team;;;Right;1;2;1;Medium;Medium;73;70;62;75;45;67;10;10;13;34;10;11;12;11;29;22;48;42;35;67;39;47;54;21;71;11;35;23;11;35;18;58;9;11;11;73;70;62;67;75;29;25;27;27;27;25;29;28;30;28;26;30;26;26;28;26;72
197860;Ivo Pinto;Ivo Daniel F. MendonÃ§a Pinto;30;182;75;https://cdn.sofifa.com/players/197/860/21_60.png;Portugal;71;71;0;1833;394;RB;RB;744;1600000;7000;3400000;RB;2022;25;2019;False;Not in team;;;Right;1;3;3;High;Medium;81;47;63;67;66;70;68;38;57;66;44;68;59;55;61;65;83;79;74;66;63;61;67;73;70;49;69;65;62;59;44;64;66;70;69;10;11;14;12;16;62;64;62;62;62;64;65;68;66;68;71;68;71;71;69;71;20
222693;H. Fertoli;HÃ©ctor Fertoli;25;174;63;https://cdn.sofifa.com/players/222/693/21_60.png;Argentina;71;71;0;1796;391;LM,RM,LW;LM;101085;2100000;12000;3200000;SUB;2022;7;2020;False;Not in team;;;Right;1;3;3;Medium;Medium;87;63;64;74;41;62;67;65;49;68;56;74;56;41;63;72;88;87;85;59;79;70;72;67;61;54;57;33;70;62;57;64;41;45;41;7;13;16;12;9;69;71;69;69;69;71;71;71;65;71;61;57;61;58;52;58;18
227558;J. Siebatcheu;Jordan Siebatcheu;24;190;87;https://cdn.sofifa.com/players/227/558/21_60.png;United States;71;75;4;1692;359;ST;ST;900;2700000;25000;0;SUB;2021;17;2018;True;United States;SUB;16;Right;1;3;3;Medium;Medium;64;70;58;67;29;71;52;74;72;68;67;66;61;43;49;70;64;64;63;69;60;70;73;71;83;61;42;28;74;56;67;64;27;18;24;14;10;12;14;6;73;66;68;68;68;66;68;67;62;67;52;50;52;49;46;49;19
153060;J. Insaurralde;Juan Manuel Insaurralde;35;188;87;https://cdn.sofifa.com/players/153/060/21_60.png;Argentina;71;71;0;1631;338;CB;CB;110093;500000;8000;750000;CB;2021;33;2021;False;Not in team;;;Left;1;3;2;High;Medium;39;47;57;47;69;79;47;39;75;67;29;39;53;27;63;55;37;41;53;69;39;65;77;67;83;49;85;69;53;51;41;69;67;69;69;11;10;13;6;13;57;49;52;52;52;49;55;54;61;54;63;69;63;64;71;64;19
226278;Xavier;AntÃ³nio Manuel Pereira Xavier;27;176;73;https://cdn.sofifa.com/players/226/278/21_60.png;Portugal;71;71;0;1782;378;LW,RW;LW;1884;2000000;650;4400000;RES;2023;7;2020;False;Not in team;;;Left;1;3;3;High;Medium;78;66;68;71;34;61;79;66;48;68;54;72;79;57;59;68;79;78;74;70;72;69;50;71;64;69;42;25;64;65;65;66;38;31;34;16;15;18;13;10;68;71;68;68;68;71;70;71;65;71;59;53;59;55;46;55;22
236773;M. Siopis;Manolis Siopis;26;171;67;https://cdn.sofifa.com/players/236/773/21_60.png;Greece;71;74;3;1839;399;CDM,CM;CDM;113142;2200000;9000;4600000;SUB;2022;26;2019;False;Greece;RES;23;Right;1;3;2;Medium;High;75;54;62;63;72;73;61;50;55;66;28;60;41;58;63;63;72;77;69;67;82;66;69;90;62;58;80;72;48;59;59;66;75;74;72;6;15;7;10;5;61;61;60;60;60;61;63;66;66;66;73;72;73;73;72;73;17
239845;K. Galanopoulos;Konstantinos Galanopoulos;22;172;72;https://cdn.sofifa.com/players/239/845/21_60.png;Greece;71;78;7;1864;405;CDM,CM;CDM;278;3600000;650;8600000;CM;2023;25;2015;False;Greece;CDM;6;Right;1;3;3;Medium;High;74;58;67;72;68;66;64;53;56;74;49;70;60;45;69;74;76;73;72;66;77;67;57;75;60;62;74;69;61;64;48;63;68;71;70;6;12;9;6;7;66;68;67;67;67;68;70;71;71;71;72;72;72;72;69;72;16
212197;D. Heuer Fernandes;Daniel Heuer Fernandes;27;188;81;https://cdn.sofifa.com/players/212/197/21_60.png;Portugal;71;71;0;1127;397;GK;GK;28;1400000;7000;2200000;SUB;2022;1;2019;False;Not in team;;;Right;1;4;1;Medium;Medium;72;69;70;74;43;69;7;11;10;28;7;20;13;12;25;26;42;44;39;66;33;53;70;43;69;9;25;16;7;40;19;28;12;16;11;72;69;70;69;74;30;26;28;28;28;26;30;30;31;30;28;30;28;27;28;27;71
242916;Y. Sugawara;Yukinari Sugawara;20;179;67;https://cdn.sofifa.com/players/242/916/21_60.png;Japan;71;80;9;1806;387;RB,RW;RB;1906;3900000;5000;6600000;SUB;2025;26;2020;False;Not in team;;;Right;1;3;3;High;Medium;77;46;63;69;63;69;68;40;58;69;44;67;58;38;60;69;78;76;79;68;75;61;76;86;61;44;67;67;61;59;39;67;60;66;63;8;12;9;8;12;62;65;63;63;63;65;66;69;67;69;71;68;71;71;67;71;18
237540;P. FÃ¶rster;Philipp FÃ¶rster;25;188;82;https://cdn.sofifa.com/players/237/540/21_60.png;Germany;71;73;2;1866;405;CAM,CF;CAM;36;2400000;15000;4500000;RF;2023;20;2019;False;Not in team;;;Left;1;3;3;High;High;66;62;70;72;59;76;66;60;49;73;49;72;60;63;68;74;67;66;69;72;66;73;58;89;75;60;69;58;72;73;54;68;65;60;52;8;8;6;6;6;69;69;70;70;70;69;73;73;73;73;69;70;69;67;65;67;16
231652;S. Banza;Simon Banza;23;189;77;https://cdn.sofifa.com/players/231/652/21_60.png;France;71;75;4;1658;358;ST;ST;64;2700000;23000;5600000;SUB;2023;23;2016;False;Not in team;;;Right;1;2;2;High;Low;69;71;49;69;30;70;34;73;73;57;66;69;54;31;40;69;69;69;69;72;66;69;76;65;73;69;67;14;75;58;67;67;42;19;18;8;7;9;5;6;73;65;69;69;69;65;67;65;59;65;47;47;47;46;47;46;16
211745;P. Riese;Philipp Riese;30;175;68;https://cdn.sofifa.com/players/211/745/21_60.png;Germany;70;70;0;1791;368;CDM,CM;CDM;506;1300000;6000;2000000;CDM;2023;17;2015;False;Not in team;;;Left;1;3;2;High;High;50;55;63;63;66;71;59;49;41;68;43;59;45;51;71;63;60;42;71;70;79;65;81;81;63;61;77;65;49;62;61;68;70;70;67;8;7;9;12;12;58;59;58;58;58;59;63;63;67;63;68;70;68;67;67;67;18
230686;J. Makengo;Jean-Victor Makengo;22;177;75;https://cdn.sofifa.com/players/230/686/21_60.png;France;70;79;9;1912;406;CM;CM;55;3600000;9000;6800000;SUB;2025;6;2020;False;Not in team;;;Left;1;3;3;Medium;Medium;65;67;71;71;67;65;70;62;69;76;69;72;65;61;70;74;67;64;63;62;68;75;59;67;64;70;64;61;64;66;59;68;64;73;71;8;9;9;8;9;70;68;69;69;69;68;71;71;72;71;70;70;70;70;69;70;16
239393;D. Frieser;Dominik Frieser;26;176;76;https://cdn.sofifa.com/players/239/393/21_60.png;Austria;70;70;0;1852;392;RW,LW,ST;RM;1932;1700000;9000;3100000;SUB;2022;28;2020;False;Not in team;;;Right;1;3;2;Medium;Medium;75;67;67;70;44;69;68;68;62;69;64;69;66;61;67;71;77;74;72;72;72;68;69;80;68;66;56;43;71;65;66;69;39;44;42;11;12;7;6;7;70;70;70;70;70;70;70;70;69;70;63;60;63;61;55;61;18
219680;C. Hountondji;CÃ©dric Hountondji;26;195;81;https://cdn.sofifa.com/players/219/680/21_60.png;Benin;70;72;2;1495;324;CB;CB;1815;1700000;4000;3100000;CB;2023;4;2019;False;Not in team;;;Right;1;2;2;Medium;Medium;44;33;51;53;71;72;47;28;70;65;30;46;39;35;58;66;40;48;53;63;33;48;44;58;83;29;69;71;25;34;45;66;68;74;69;6;11;10;15;15;50;47;46;46;46;47;50;51;56;51;63;68;63;65;72;65;19
248095;R. RadunoviÄ‡;Risto RadunoviÄ‡;28;183;77;https://cdn.sofifa.com/players/248/095/21_60.png;Montenegro;70;70;0;1775;393;LB;LB;100761;1400000;9000;1900000;LB;2025;33;2021;False;Not in team;;;Left;1;3;2;High;High;77;51;62;58;66;79;67;51;65;66;45;56;42;50;64;59;75;78;62;65;66;53;63;80;83;47;70;67;59;58;53;64;66;67;64;6;5;11;6;6;62;61;60;60;60;61;62;66;64;66;70;69;70;70;70;70;15
216351;D. AntoliÄ‡;Domagoj AntoliÄ‡;29;180;73;https://cdn.sofifa.com/players/216/351/21_60.png;Croatia;70;70;0;1903;390;CM,CDM,CAM;CM;113217;1600000;13000;2600000;CAM;2023;17;2021;False;Not in team;;;Right;1;3;2;Medium;Medium;53;65;72;65;67;68;72;62;59;74;64;64;65;66;73;68;55;51;62;69;68;70;46;68;69;66;72;72;69;70;74;70;67;66;63;13;14;12;12;8;67;66;66;66;66;66;69;69;70;69;69;70;69;68;68;68;20
211231;R. Azeez;RamÃ³n Azeez;27;169;67;https://cdn.sofifa.com/players/211/231/21_60.png;Nigeria;70;70;0;1888;398;CDM,CM,CAM;CDM;100851;1500000;13000;0;SUB;2021;12;2019;True;Not in team;;;Right;1;3;3;Medium;High;66;59;64;68;66;75;56;51;53;69;50;67;53;46;68;68;65;66;69;67;78;73;89;90;67;64;71;70;63;66;58;64;68;67;66;8;7;14;10;11;64;64;65;65;65;64;68;68;70;68;70;70;70;70;69;70;18
194846;F. Hanin;Florent Hanin;30;177;73;https://cdn.sofifa.com/players/194/846/21_60.png;France;70;70;0;1824;393;LB;LB;111817;1400000;6000;2500000;LB;2023;29;2020;False;Not in team;;;Left;1;3;3;High;High;77;44;67;69;65;71;69;38;58;67;33;67;72;54;65;70;78;76;77;69;73;60;70;76;68;45;73;66;60;67;25;73;65;66;65;6;11;12;11;12;61;65;63;63;63;65;67;69;68;69;70;70;70;70;68;70;19
258846;A. Ãlvarez MartÃ­nez;AgustÃ­n Ãlvarez MartÃ­nez;19;180;75;https://cdn.sofifa.com/players/258/846/21_60.png;Uruguay;70;82;12;1760;368;ST;ST;101110;3800000;500;8900000;ST;2024;19;2020;False;Not in team;;;Right;1;3;2;High;Low;72;70;60;66;32;68;46;69;74;71;72;64;63;54;54;67;74;70;69;72;74;71;78;69;73;70;50;28;70;60;63;66;25;30;24;15;7;10;14;10;72;66;68;68;68;66;69;67;64;67;53;52;53;51;48;51;20
191005;A. Elmohamady;Ahmed Elmohamady;32;183;75;https://cdn.sofifa.com/players/191/005/21_60.png;Egypt;70;70;0;1928;401;RB,RWB;RB;2;1100000;26000;2100000;SUB;2021;27;2017;False;Not in team;;;Right;2;3;3;High;Medium;64;62;71;69;65;70;74;56;72;73;60;68;76;69;69;72;63;65;69;65;63;70;77;73;72;66;59;69;66;67;59;68;60;67;62;14;7;9;10;7;68;67;67;67;67;67;70;70;70;70;70;70;70;70;69;70;18
229150;P. Hatzidiakos;Pantelis Hatzidiakos;23;181;74;https://cdn.sofifa.com/players/229/150/21_60.png;Greece;70;77;7;1782;390;CB;CB;1906;3000000;5000;5100000;RES;2024;3;2014;False;Not in team;;;Right;1;3;2;Medium;Medium;69;52;65;63;69;72;56;45;72;76;40;58;36;37;70;68;68;69;67;69;65;75;73;73;72;56;69;70;36;66;40;70;69;67;66;9;14;11;11;9;62;60;61;61;61;60;65;65;68;65;70;72;70;70;72;70;19
260637;Lincoln;Lincoln CorrÃªa dos Santos;19;180;79;https://cdn.sofifa.com/players/260/637/21_60.png;Brazil;70;79;9;1657;358;ST,RW,LW;ST;101146;3500000;4000;5300000;RES;2024;29;2021;False;Not in team;;;Right;1;3;3;Medium;Medium;75;69;56;72;21;65;58;70;68;63;68;74;53;51;38;72;74;76;73;66;60;69;75;58;79;65;38;15;71;58;67;73;16;18;13;9;15;15;6;6;72;69;69;69;69;69;69;68;59;68;48;44;48;45;41;45;18
258333;F. KaÅ¡a;Filip KaÅ¡a;26;190;77;https://cdn.sofifa.com/players/258/333/21_60.png;Czech Republic;70;72;2;1621;367;CB;CB;110468;1700000;600;3900000;CB;2023;35;2020;False;Not in team;;;Right;1;3;2;High;Medium;73;35;56;66;71;66;27;31;68;69;26;67;44;28;72;68;70;76;59;70;50;54;65;61;69;29;65;72;31;59;35;75;72;69;71;10;9;9;9;7;56;56;57;57;57;56;61;61;65;61;66;71;66;68;72;68;18
216349;A. HaliloviÄ‡;Alen HaliloviÄ‡;24;169;69;https://cdn.sofifa.com/players/216/349/21_60.png;Croatia;70;76;6;1762;362;CAM,RM,RW;CAM;88;2500000;9000;5300000;SUB;2021;35;2020;False;Not in team;;;Left;1;3;4;Medium;Low;72;62;71;75;40;42;71;57;24;71;64;74;80;69;67;76;74;70;76;65;84;63;54;60;32;68;40;44;68;71;66;70;50;36;28;15;11;11;13;10;63;70;68;68;68;70;72;72;69;72;60;57;60;55;45;55;20
198429;S. Tecl;Stanislav Tecl;29;181;82;https://cdn.sofifa.com/players/198/429/21_60.png;Czech Republic;70;70;0;1817;385;ST;ST;266;1600000;650;3400000;RES;2023;11;2017;False;Not in team;;;Right;1;3;3;High;High;77;66;62;70;36;74;58;68;73;67;69;68;56;51;57;70;79;76;70;69;81;65;74;71;75;61;73;39;75;67;66;68;31;27;30;7;6;16;8;14;70;69;70;70;70;69;70;70;65;70;57;55;57;55;52;55;18
258332;M. HybÅ¡;MatÄ›j HybÅ¡;27;180;67;https://cdn.sofifa.com/players/258/332/21_60.png;Czech Republic;70;70;0;1814;392;LB;LB;110468;1500000;600;3300000;LB;2023;11;2020;False;Not in team;;;Left;1;3;2;High;Medium;73;50;65;68;66;70;72;51;65;67;52;69;60;41;65;70;74;73;63;65;67;50;71;70;69;44;70;64;61;62;52;71;65;66;70;7;6;8;14;11;63;65;63;63;63;65;66;69;67;69;70;69;70;70;69;70;18
202530;Ãlvaro Rey;Ãlvaro Rey VÃ¡zquez;30;183;78;https://cdn.sofifa.com/players/202/530/21_60.png;Spain;70;70;0;1810;391;RW,LW;RW;110968;1500000;800;3200000;SUB;2021;10;2020;False;Not in team;;;Right;1;4;3;Medium;Medium;77;66;66;72;45;65;71;69;44;68;57;76;69;65;61;71;78;77;72;58;59;63;67;64;68;62;58;49;64;63;69;65;32;55;42;7;16;12;15;9;67;70;68;68;68;70;70;70;66;70;62;59;62;59;54;59;19
237340;Carlinhos Junior;Carlos Antonio De Souza Junior;25;174;71;https://cdn.sofifa.com/players/237/340/21_60.png;Brazil;70;72;2;1746;388;ST,CF,LW;RM;101149;2000000;3000;2700000;LM;2024;10;2020;False;Not in team;;;Right;1;4;4;High;Medium;88;69;64;73;28;66;60;73;60;67;67;72;65;57;65;74;89;88;78;64;71;66;44;82;67;65;48;25;69;64;53;61;32;20;18;6;12;8;9;8;72;72;71;71;71;72;72;72;66;72;56;52;56;52;44;52;17
244257;J. Burkardt;Jonathan Burkardt;19;181;76;https://cdn.sofifa.com/players/244/257/21_60.png;Germany;70;81;11;1731;378;ST,RW;ST;169;3500000;10000;7000000;RES;2024;29;2018;False;Not in team;;;Right;1;3;3;Medium;Medium;77;66;61;75;33;66;55;69;62;69;62;76;54;35;60;75;78;77;74;68;69;68;75;66;68;63;59;33;70;60;50;57;32;27;25;14;9;9;6;14;72;70;71;71;71;70;72;71;66;71;55;54;55;53;49;53;19
163600;J. Ruddy;John Ruddy;33;193;97;https://cdn.sofifa.com/players/163/600/21_60.png;England;70;70;0;1092;390;GK;GK;110;525000;27000;998000;SUB;2022;21;2017;False;Not in team;;;Right;2;3;1;Medium;Medium;70;66;72;71;41;70;14;7;12;25;11;11;13;13;23;23;38;43;23;70;22;54;68;36;71;15;24;22;15;39;18;53;11;11;11;70;66;72;70;71;30;24;27;27;27;24;28;28;29;28;27;29;27;27;28;27;70
206626;M. Ishak;Mikael Ishak;27;185;81;https://cdn.sofifa.com/players/206/626/21_60.png;Sweden;70;70;0;1738;376;ST;ST;873;1700000;7000;2300000;ST;2023;9;2020;False;Not in team;;;Right;1;5;3;Medium;High;71;70;56;65;38;76;57;72;71;64;66;64;38;31;43;67;67;74;62;64;67;73;81;71;81;65;66;30;70;59;60;56;24;43;46;12;11;15;15;9;70;66;67;67;67;66;66;66;61;66;56;53;56;55;54;55;20
240164;D. Zuma;Dumisani Zuma;25;169;72;https://cdn.sofifa.com/players/240/164/21_60.png;South Africa;70;72;2;1641;359;RM,LM,CAM;RM;110929;2000000;550;4600000;SUB;2023;28;2017;False;Not in team;;;Right;1;4;3;Medium;Medium;76;58;65;72;41;47;67;63;38;69;55;74;61;50;60;70;78;74;72;64;78;50;41;61;45;55;38;35;68;65;48;65;55;35;33;11;7;7;7;7;64;69;67;67;67;69;70;71;65;71;59;55;59;55;47;55;16
248091;D. Lazar;David Lazar;28;185;82;https://cdn.sofifa.com/players/248/091/21_60.png;Romania;70;72;2;1231;391;GK;GK;112847;1400000;6000;2000000;GK;2022;1;2017;False;Not in team;;;Right;1;3;1;Medium;Medium;68;67;65;72;49;70;12;13;12;24;17;15;14;12;23;14;51;48;65;65;62;49;67;35;61;12;34;19;18;68;16;69;27;21;15;68;67;65;70;72;30;28;30;30;30;28;33;31;32;31;29;31;29;29;31;29;71
