CLI_ID;CLI_ANNEE;CLI_PROD;CLI_PRIX;CLI_CONFORT;CLI_COM;CLI_CHOIX;CLI_AGE;CLI_GENRE
CLI_2695;1;1;10900;1800;3;0;62;M
CLI_2696;1;1;6400;1300;1;1;44;F
CLI_2697;1;1;9100;1100;5;4;32;F
CLI_2698;1;2;25600;2500;3;3;56;F
CLI_2699;1;1;7100;1000;5;1;29;M
CLI_2700;1;2;13300;2150;3;2;43;F
CLI_2701;1;1;9700;1300;2;4;44;M
CLI_2702;1;1;9100;1250;3;4;44;M
CLI_2703;1;2;8000;1300;5;0;24;F
CLI_2704;1;1;6700;900;5;3;29;M
CLI_2705;1;1;6800;1300;3;1;40;M
CLI_2706;1;1;5300;750;3;3;28;F
CLI_2707;1;2;7400;2250;4;0;51;M
CLI_2708;1;1;8400;1300;4;4;41;F
CLI_2709;1;1;7600;1100;1;4;41;M
CLI_2710;1;1;4600;750;4;2;30;M
CLI_2711;1;1;12300;1350;4;1;41;F
CLI_2712;1;2;16000;2100;4;5;45;M
CLI_2713;1;2;7900;1100;1;0;34;M
CLI_2714;1;1;3600;350;4;0;31;M
CLI_2715;1;1;9300;1800;2;4;60;M
CLI_2716;1;1;7900;1050;1;1;41;F
CLI_2717;1;1;5900;900;1;4;36;M
CLI_2718;1;2;15700;2000;5;3;49;F
CLI_2719;1;2;11700;1450;2;1;40;F
CLI_2720;1;1;6200;800;5;3;27;F
CLI_2721;1;1;7700;1100;2;1;39;F
CLI_2722;1;2;14500;2250;3;3;45;F
CLI_2723;1;1;4300;1200;1;0;51;M
CLI_2724;1;1;5200;1000;2;3;35;M
CLI_2725;1;1;7900;1350;1;2;51;M
CLI_2726;1;1;11500;1500;5;0;39;F
CLI_2727;1;2;12600;1950;4;5;45;M
CLI_2728;1;2;12200;1500;3;1;36;F
CLI_2729;1;2;11500;1900;5;1;42;M
CLI_2730;1;2;13100;2150;3;5;49;M
CLI_2731;1;1;10600;1450;5;0;48;M
CLI_2732;1;2;9200;1550;4;0;36;F
CLI_2733;1;1;7500;1250;3;1;48;F
CLI_2734;1;1;6800;1400;2;3;47;F
CLI_2735;1;2;4800;450;4;0;23;F
CLI_2736;1;1;3800;550;2;0;32;M
CLI_2737;1;1;8200;1150;2;1;43;M
CLI_2738;1;1;6600;1400;1;4;54;F
CLI_2739;1;1;8300;1350;2;4;52;F
CLI_2740;1;1;9400;1450;2;2;43;M
CLI_2741;1;1;9100;1200;2;4;43;F
CLI_2742;1;1;10400;1550;5;0;48;M
CLI_2743;1;2;9100;1100;5;4;29;M
CLI_2744;1;1;6800;750;4;0;25;M
CLI_2745;1;2;11400;2200;5;0;42;F
CLI_2746;1;1;7700;1000;2;1;39;M
CLI_2747;1;1;7500;1550;3;0;48;M
CLI_2748;1;1;8600;1250;4;1;39;M
CLI_2749;1;1;9800;1400;1;1;46;M
CLI_2750;1;1;10500;1750;1;1;53;M
CLI_2751;1;1;14100;2050;2;0;62;F
CLI_2752;1;1;8800;1150;4;1;36;F
CLI_2753;1;1;13000;1500;4;4;39;F
CLI_2754;1;1;8700;1200;2;1;45;M
CLI_2755;1;1;8900;1200;2;1;45;F
CLI_2756;1;1;9500;1250;2;1;42;F
CLI_2757;1;2;9500;3050;2;2;49;F
CLI_2758;1;1;10300;1550;2;1;51;M
CLI_2759;1;1;9700;1100;1;1;42;F
CLI_2760;1;1;8200;1200;3;4;49;F
CLI_2761;1;1;5500;800;3;1;26;M
CLI_2762;1;1;6500;1150;5;1;34;F
CLI_2763;1;1;4700;850;4;1;31;F
CLI_2764;1;1;7000;950;4;1;30;M
CLI_2765;1;2;20700;2400;3;3;49;M
CLI_2766;1;1;7500;1450;1;1;53;F
CLI_2767;1;1;5800;800;1;1;33;F
CLI_2768;1;2;11600;2050;1;0;59;F
CLI_2769;1;2;10600;1550;5;0;30;M
CLI_2770;1;1;7200;750;5;3;22;F
CLI_2771;1;1;6900;1100;1;1;42;F
CLI_2772;1;1;8500;1250;2;1;51;M
CLI_2773;1;1;5600;750;1;2;33;F
CLI_2774;1;1;7900;1100;2;1;37;F
CLI_2775;1;1;7900;1000;4;4;33;M
CLI_2776;1;2;8500;1550;2;1;44;M
CLI_2777;1;1;7900;1400;2;4;44;M
CLI_2778;1;2;13700;1900;2;3;41;M
CLI_2779;1;2;13500;1950;1;3;46;M
CLI_2780;1;1;11300;1600;3;0;51;M
CLI_2781;1;1;7100;1000;4;1;35;M
CLI_2782;1;1;9200;1850;2;4;62;M
CLI_2783;1;1;8900;1400;4;1;46;F
CLI_2784;1;1;10000;1150;3;4;45;F
CLI_2785;1;1;5900;950;2;1;39;F
CLI_2786;1;1;6700;1000;5;4;33;M
CLI_2787;1;1;8500;1100;3;3;37;M
CLI_2788;1;1;8100;1200;5;4;43;F
CLI_2789;1;1;5300;650;1;2;37;F
CLI_2790;1;2;14100;1950;4;5;39;F
CLI_2791;1;1;6100;900;3;2;32;M
CLI_2792;1;2;11500;2050;3;5;47;M
CLI_2793;1;1;6600;950;1;1;42;M
CLI_2794;1;2;16600;2300;2;1;60;M
CLI_2795;1;1;9400;1550;1;3;65;F
CLI_2796;1;1;7800;900;1;3;34;M
CLI_2797;1;1;6500;1000;2;1;39;F
CLI_2798;1;1;6800;750;4;1;32;M
CLI_2799;1;2;9200;1300;2;5;33;F
CLI_2800;1;2;13200;1850;3;3;37;F
CLI_2801;1;2;9700;1650;4;0;35;M
CLI_2802;1;2;9800;1100;4;0;31;M
CLI_2803;1;2;7600;950;4;0;25;M
CLI_2804;1;1;8700;1450;3;4;48;M
CLI_2805;1;1;5800;1200;3;0;38;M
CLI_2806;1;2;15400;2350;1;3;54;F
CLI_2807;1;1;5300;900;3;1;29;M
CLI_2808;1;1;8500;1200;2;4;40;F
CLI_2809;1;1;8900;1650;4;0;55;F
CLI_2810;1;1;11400;1450;1;0;54;F
CLI_2811;1;1;7200;1300;5;4;38;M
CLI_2812;1;1;4800;700;5;2;28;M
CLI_2813;1;1;5200;700;1;2;36;F
CLI_2814;1;1;8600;1350;1;4;60;F
CLI_2815;1;2;12100;1800;4;2;39;F
CLI_2816;1;1;4000;600;5;0;29;M
CLI_2817;1;1;13400;1650;2;4;53;M
CLI_2818;1;1;14900;1950;3;0;47;M
CLI_2819;1;2;14400;2200;1;3;54;F
CLI_2820;1;1;4200;500;3;0;31;F
CLI_2821;1;1;5500;900;4;0;32;F
CLI_2822;1;2;8900;1800;4;0;39;M
CLI_2823;1;1;17900;2100;1;1;66;F
CLI_2824;1;1;7400;1100;4;1;33;F
CLI_2825;1;2;13000;2250;5;1;40;F
CLI_2826;1;2;13600;2050;5;2;43;M
CLI_2827;1;2;7100;1000;2;0;38;F
CLI_2828;1;1;12000;1600;1;0;55;M
CLI_2829;1;2;16200;2150;5;2;39;F
CLI_2830;1;1;8900;1250;5;1;39;F
CLI_2831;1;1;11100;1750;3;0;50;M
CLI_2832;1;2;12000;1400;1;1;39;M
CLI_2833;1;1;13700;1800;3;4;61;M
CLI_2834;1;1;9600;1600;4;3;44;M
CLI_2835;1;1;4500;750;2;2;29;F
CLI_2836;1;1;8700;1350;3;1;54;M
CLI_2837;1;2;13300;2000;4;3;39;F
CLI_2838;1;1;9700;1300;2;1;46;M
CLI_2839;1;1;6900;900;3;2;27;F
CLI_2840;1;1;4000;550;1;0;35;M
CLI_2841;1;2;12600;1800;1;3;53;M
CLI_2842;1;2;7800;950;4;1;28;F
CLI_2843;1;2;15900;2400;3;3;63;M
CLI_2844;1;1;7000;1550;5;4;50;M
CLI_2845;1;1;11300;1300;4;4;37;M
CLI_2846;1;1;8400;1850;2;4;54;F
CLI_2847;1;1;6100;1350;5;4;44;F
CLI_2848;1;1;8400;1350;2;4;54;F
CLI_2849;1;2;19900;3100;4;0;46;M
CLI_2850;1;1;7800;1350;4;4;43;M
CLI_2851;1;2;15100;2400;5;0;44;F
CLI_2852;1;1;8200;1600;3;0;59;M
CLI_2853;1;1;8500;1200;2;1;39;F
CLI_2854;1;1;9300;1500;1;0;55;M
CLI_2855;1;1;8000;900;5;0;28;M
CLI_2856;1;1;6100;900;1;1;32;F
CLI_2857;1;2;12200;1550;2;1;34;F
CLI_2858;1;2;8500;1950;1;0;49;F
CLI_2859;1;1;7500;950;3;4;37;M
CLI_2860;1;2;9900;1550;3;1;35;F
CLI_2861;1;1;5300;1150;5;0;35;M
CLI_2862;1;2;16200;1950;5;0;41;M
CLI_2863;1;1;7900;1500;1;0;51;M
CLI_2864;1;1;5800;550;3;1;29;F
CLI_2865;1;1;10100;1300;1;0;46;M
CLI_2866;1;2;12500;2050;5;1;40;M
CLI_2867;1;1;10400;1350;5;4;45;F
CLI_2868;1;1;3900;850;1;1;37;F
CLI_2869;1;1;10800;1750;4;0;51;F
CLI_2870;1;1;9200;1250;1;1;44;M
CLI_2871;1;1;9700;1300;3;4;47;F
CLI_2872;1;2;7600;1250;4;0;27;F
CLI_2873;1;2;11400;1950;3;1;41;M
CLI_2874;1;1;6300;1150;1;1;39;F
CLI_2875;1;1;8500;1600;4;4;48;F
CLI_2876;1;1;10600;1150;2;4;41;F
CLI_2877;1;1;10300;1450;1;1;53;M
CLI_2878;1;1;10000;1150;2;1;42;F
CLI_2879;1;2;13200;1750;1;3;41;M
CLI_2880;1;1;7200;950;2;4;44;F
CLI_2881;1;1;9000;1250;2;1;45;F
CLI_2882;1;1;8600;1250;4;1;37;M
CLI_2883;1;2;13700;2150;3;3;47;M
CLI_2884;1;1;6000;950;5;3;31;F
CLI_2885;1;1;8700;1400;1;0;45;M
CLI_2886;1;2;17400;2400;3;3;49;M
CLI_2887;1;1;4900;800;2;1;31;F
CLI_2888;1;1;4400;1200;2;0;52;M
CLI_2889;1;1;9600;1200;4;0;41;M
CLI_2890;1;2;11600;1950;1;1;46;M
CLI_2891;1;2;14700;2150;4;5;48;M
CLI_2892;1;2;13500;1700;3;5;32;F
CLI_2893;1;2;12900;1600;5;0;29;M
CLI_2894;1;1;11100;1300;3;4;38;F
CLI_2895;1;2;9200;1700;5;0;29;F
CLI_2896;1;2;11100;1300;2;1;34;M
CLI_2897;1;1;4700;650;5;2;21;F
CLI_2898;1;1;9700;1150;2;4;52;M
CLI_2899;1;1;12100;1550;3;4;46;M
CLI_2900;1;1;9000;1400;3;1;43;M
CLI_2901;1;1;15700;1850;3;0;51;F
CLI_2902;1;1;8600;1350;4;4;43;F
CLI_2903;1;2;11300;1800;5;0;33;M
CLI_2904;1;1;9600;1300;2;1;56;M
CLI_2905;1;1;5800;1000;1;2;40;M
CLI_2906;1;1;9100;1200;2;1;52;F
CLI_2907;1;1;10500;1500;2;4;54;M
CLI_2908;1;1;5200;500;1;1;33;M
CLI_2909;1;1;7100;1100;3;1;35;F
CLI_2910;1;1;7700;1150;2;4;40;F
CLI_2911;1;2;12100;1800;4;1;43;M
CLI_2912;1;2;7200;1250;5;0;23;F
CLI_2913;1;2;10900;1500;1;3;39;M
CLI_2914;1;1;7300;950;5;4;36;F
CLI_2915;1;2;15400;2050;4;3;45;M
CLI_2916;1;2;14900;2200;5;2;43;M
CLI_2917;1;1;7300;1050;4;2;31;M
CLI_2918;1;1;9800;1300;2;0;43;M
CLI_2919;1;1;8400;1100;5;4;34;F
CLI_2920;1;1;11500;1700;4;4;44;M
CLI_2921;1;2;11800;1600;1;2;46;F
CLI_2922;1;2;11200;1350;2;5;36;M
CLI_2923;1;1;6500;1100;5;4;27;F
CLI_2924;1;1;6900;1100;3;3;35;M
CLI_2925;1;2;8200;1100;2;0;30;F
CLI_2926;1;2;16900;2350;3;3;48;M
CLI_2927;1;1;5500;1000;1;1;37;M
CLI_2928;1;1;7600;1400;1;4;59;F
CLI_2929;1;1;8000;1250;4;2;37;M
CLI_2930;1;1;9000;1500;5;4;44;M
CLI_2931;1;1;8400;1100;1;1;40;M
CLI_2932;1;1;11100;1750;4;0;54;F
CLI_2933;1;1;8700;1500;1;4;53;M
CLI_2934;1;2;13700;1950;2;3;42;M
CLI_2935;1;1;5300;1100;3;1;36;M
CLI_2936;1;1;10200;1600;4;4;45;M
CLI_2937;1;1;13400;1500;5;0;41;M
CLI_2938;1;2;11100;1500;3;4;37;M
CLI_2939;1;2;12900;1500;3;5;36;M
CLI_2940;1;1;6400;1100;5;0;33;M
CLI_2941;1;1;4100;500;3;0;26;M
CLI_2942;1;1;3900;500;4;1;23;F
CLI_2943;1;1;10200;1350;5;3;39;F
CLI_2944;1;2;19900;2450;5;5;42;F
CLI_2945;1;2;5700;650;3;0;33;F
CLI_2946;1;1;7300;850;5;4;22;F
CLI_2947;1;2;15600;2500;4;2;44;M
CLI_2948;1;1;8700;1350;1;4;57;M
CLI_2949;1;1;8500;1600;5;4;47;F
CLI_2950;1;1;11300;1600;4;0;53;M
CLI_2951;1;1;6100;1050;3;3;35;M
CLI_2952;1;1;10200;1400;3;4;51;M
CLI_2953;1;1;11800;1950;5;4;53;F
CLI_2954;1;2;14200;1800;1;5;43;M
CLI_2955;1;1;7300;850;3;1;35;M
CLI_2956;1;1;10900;1450;2;0;49;F
CLI_2957;1;2;7300;1000;4;0;28;M
CLI_2958;1;1;6400;1200;2;3;43;F
CLI_2959;1;1;5000;600;3;2;29;F
CLI_2960;1;1;6700;850;3;1;27;M
CLI_2961;1;1;4800;1200;3;3;39;F
CLI_2962;1;1;12000;1750;4;0;53;M
CLI_2963;1;1;4200;650;4;0;29;M
CLI_2964;1;2;12300;1950;4;0;37;M
CLI_2965;1;1;10400;1800;4;4;45;M
CLI_2966;1;1;10600;1650;3;0;46;F
CLI_2967;1;1;9100;1700;4;0;50;M
CLI_2968;1;2;13400;2150;4;3;44;F
CLI_2969;1;1;14100;2050;5;0;44;F
CLI_2970;1;1;8400;1350;5;4;41;M
CLI_2971;1;1;9800;1650;2;0;58;F
CLI_2972;1;1;7700;1300;1;4;47;M
CLI_2973;1;2;8000;950;3;4;33;F
CLI_2974;1;1;8700;1500;1;0;50;F
CLI_2975;1;1;4500;1150;4;0;38;F
CLI_2976;1;1;14700;1750;3;0;51;M
CLI_2977;1;1;10900;1900;2;0;48;F
CLI_2978;1;1;5500;800;4;0;27;F
CLI_2979;1;1;7600;1350;3;4;43;M
CLI_2980;1;1;6600;900;4;4;31;M
CLI_2981;1;1;8700;1150;3;1;37;F
CLI_2982;1;1;10700;1150;1;1;45;M
CLI_2983;1;1;10000;1700;3;0;54;F
CLI_2984;1;2;12900;2050;2;1;59;F
CLI_2985;1;1;8900;1800;3;0;49;M
CLI_2986;1;1;8100;950;3;1;32;F
CLI_2987;1;1;10500;1350;1;4;59;F
CLI_2988;1;2;11600;1250;1;3;35;F
CLI_2989;1;1;6400;900;3;1;28;M
CLI_2990;1;1;4800;1100;4;0;30;M
CLI_2991;1;1;12000;1850;4;0;45;F
CLI_2992;1;1;7200;1000;2;2;34;F
CLI_2993;1;1;13200;1950;2;0;58;M
CLI_2994;1;1;8900;1150;1;1;47;M
CLI_2995;1;2;5800;750;1;2;37;M
CLI_2996;1;2;17100;2850;1;0;52;M
CLI_2997;1;1;7100;1350;4;4;50;M
CLI_2998;1;1;8400;1200;1;1;53;F
CLI_2999;1;2;7500;1050;2;4;31;F
CLI_3000;1;1;5500;850;1;1;35;M
CLI_3001;1;1;11000;1500;1;0;54;M
CLI_3002;1;1;11800;1600;4;0;45;F
CLI_3003;1;2;8000;950;1;0;33;M
CLI_3004;1;1;7900;1350;1;4;49;M
CLI_3005;1;1;7000;850;4;4;32;F
CLI_3006;1;1;4500;600;5;2;29;F
CLI_3007;1;1;7300;1350;2;4;56;M
CLI_3008;1;1;4600;1000;5;0;31;M
CLI_3009;1;1;11800;1450;2;4;45;M
CLI_3010;1;1;14900;1950;4;0;60;M
CLI_3011;1;2;10300;1950;1;0;43;M
CLI_3012;1;1;6300;800;1;1;40;F
CLI_3013;1;2;7500;1150;3;2;28;M
CLI_3014;1;1;9000;1350;2;4;58;M
CLI_3015;1;2;11000;1450;5;0;29;M
CLI_3016;1;1;10700;1500;3;0;50;F
CLI_3017;1;2;12800;1650;5;4;29;M
CLI_3018;1;1;5000;700;5;2;23;M
CLI_3019;1;1;6800;900;3;2;31;F
CLI_3020;1;1;6300;1150;1;1;48;M
CLI_3021;1;2;6800;900;4;0;27;M
CLI_3022;1;1;11700;1600;2;4;61;M
CLI_3023;1;1;6200;1050;2;1;39;F
CLI_3024;1;1;6400;1050;4;1;32;M
CLI_3025;1;2;15800;2250;3;2;52;F
CLI_3026;1;1;7200;1150;4;4;46;F
CLI_3027;1;1;7200;1250;4;1;35;M
CLI_3028;1;1;6700;1300;5;4;36;F
CLI_3029;1;2;12500;2350;2;3;66;F
CLI_3030;1;1;9900;1400;1;1;51;M
CLI_3031;1;2;12200;1950;3;1;42;M
CLI_3032;1;2;7400;1200;4;0;28;F
CLI_3033;1;2;17000;2800;2;0;61;M
CLI_3034;1;1;4600;500;1;2;36;F
CLI_3035;1;1;6400;1250;5;1;38;F
CLI_3036;1;1;8800;1200;5;4;37;F
CLI_3037;1;2;18700;2250;2;3;49;M
CLI_3038;1;2;14700;1850;4;3;35;F
CLI_3039;1;2;8900;1700;3;0;35;M
CLI_3040;1;1;8700;1200;1;1;41;M
CLI_3041;1;2;10900;1350;3;4;35;M
CLI_3042;1;1;3800;450;3;0;31;F
CLI_3043;1;1;6000;1250;2;1;45;M
CLI_3044;1;1;5300;850;4;1;25;M
CLI_3045;1;1;6300;950;5;2;34;M
CLI_3046;1;1;8500;1250;2;4;49;M
CLI_3047;1;1;5300;750;5;3;22;F
CLI_3048;1;1;5100;900;4;0;28;M
CLI_3049;1;1;7100;950;5;2;31;F
CLI_3050;1;1;10500;1200;3;1;42;M
CLI_3051;1;1;8200;1200;1;4;46;M
CLI_3052;1;1;9600;1250;4;2;41;M
CLI_3053;1;1;12000;1450;2;1;43;F
CLI_3054;1;1;4600;800;3;0;33;F
CLI_3055;1;1;7900;950;3;1;35;F
CLI_3056;1;2;17700;2250;3;3;43;M
CLI_3057;1;1;9500;1150;5;0;41;F
CLI_3058;1;2;11700;2300;5;3;53;F
CLI_3059;1;1;9400;1350;5;4;37;M
CLI_3060;1;1;5600;950;3;1;36;F
CLI_3061;1;2;15200;2550;1;2;69;F
CLI_3062;1;1;5200;1050;2;1;37;M
CLI_3063;1;1;5300;1150;5;0;43;F
CLI_3064;1;1;10400;1450;4;3;49;M
CLI_3065;1;1;5500;1050;3;3;36;M
CLI_3066;1;1;9200;1200;4;4;38;M
CLI_3067;1;1;8900;1350;3;2;46;M
CLI_3068;1;1;8000;1050;5;1;33;M
CLI_3069;1;1;11000;1350;3;4;46;F
CLI_3070;1;1;7100;1300;4;4;40;F
CLI_3071;1;1;8400;1200;5;4;43;F
CLI_3072;1;1;8600;1550;2;0;54;M
CLI_3073;1;1;6500;1050;4;4;31;M
CLI_3074;1;1;7100;1000;1;3;43;M
CLI_3075;1;1;8900;1000;1;1;39;M
CLI_3076;1;1;4600;1000;4;0;32;M
CLI_3077;1;1;6300;1000;4;3;32;M
CLI_3078;1;1;9900;1400;4;1;45;M
CLI_3079;1;1;9100;1250;5;4;34;M
CLI_3080;1;2;12000;1900;1;1;43;F
CLI_3081;1;1;10900;1750;1;1;50;M
CLI_3082;1;2;9500;1400;3;4;36;M
CLI_3083;1;1;9000;1650;1;0;65;F
CLI_3084;1;2;14900;2300;1;3;53;F
CLI_3085;1;1;5800;900;3;2;33;M
CLI_3086;1;1;7700;1150;3;1;33;F
CLI_3087;1;2;16500;1950;5;2;43;M
CLI_3088;1;1;9300;1400;3;4;47;F
CLI_3089;1;1;9900;1700;5;4;54;F
CLI_3090;1;1;5000;850;2;2;36;F
CLI_3091;1;2;18000;2250;5;3;44;M
CLI_3092;1;1;6800;1300;5;4;43;F
CLI_3093;1;1;7400;1050;4;4;37;F
CLI_3094;1;1;6400;750;2;1;32;M
CLI_3095;1;1;5200;750;2;1;38;M
CLI_3096;1;1;12300;1950;1;4;53;F
CLI_3097;1;2;8300;1300;3;0;33;M
CLI_3098;1;1;7500;1100;1;1;43;F
CLI_3099;1;2;16900;2300;1;2;63;F
CLI_3100;1;1;4700;1000;3;1;33;F
CLI_3101;1;2;16000;2850;3;0;49;M
CLI_3102;1;1;10500;1250;2;1;43;F
CLI_3103;1;1;9100;1850;4;0;58;F
CLI_3104;1;1;7500;1400;1;0;50;M
CLI_3105;1;2;13200;2000;2;5;54;M
CLI_3106;1;1;11800;1400;2;4;57;M
CLI_3107;1;1;13000;2100;3;1;51;F
CLI_3108;1;1;8900;1300;1;0;41;F
CLI_3109;1;1;10400;1300;1;1;41;F
CLI_3110;1;1;7200;2050;3;0;47;M
CLI_3111;1;1;5000;800;4;0;24;F
CLI_3112;1;1;7700;1450;1;4;62;M
CLI_3113;1;1;13500;1600;5;0;43;F
CLI_3114;1;1;4900;800;3;3;31;F
CLI_3115;1;1;5100;550;2;2;31;F
CLI_3116;1;1;3400;450;4;0;25;F
CLI_3117;1;1;9600;1650;2;0;48;F
CLI_3118;1;2;8500;1650;1;0;37;M
CLI_3119;1;2;17500;3050;2;0;58;F
CLI_3120;1;1;6700;1100;2;1;39;M
CLI_3121;1;1;9500;1550;3;1;51;F
CLI_3122;1;1;4600;750;3;0;29;M
CLI_3123;1;1;6900;950;5;3;29;M
CLI_3124;1;2;15300;1900;3;5;41;M
CLI_3125;1;1;7400;1350;3;4;47;F
CLI_3126;1;1;5500;750;1;1;37;M
CLI_3127;1;1;3900;600;5;0;29;F
CLI_3128;1;1;7000;950;5;2;32;F
CLI_3129;1;1;10200;1500;3;0;48;M
CLI_3130;1;1;7100;1050;2;1;35;F
CLI_3131;1;1;8300;1100;3;1;33;F
CLI_3132;1;2;12300;2250;3;0;55;M
CLI_3133;1;1;6600;1300;1;3;47;M
CLI_3134;1;1;6000;750;4;2;31;F
CLI_3135;1;1;4100;1200;4;0;44;M
CLI_3136;1;1;6100;950;5;3;31;F
CLI_3137;1;1;7000;1350;1;4;55;F
CLI_3138;1;2;10400;1350;2;5;37;F
CLI_3139;1;1;8600;1500;1;4;59;M
CLI_3140;1;2;17000;2250;2;3;46;M
CLI_3141;1;1;8700;1750;2;0;63;M
CLI_3142;1;1;10000;1800;3;0;47;M
CLI_3143;1;1;4600;750;1;2;33;F
CLI_3144;1;1;6200;1050;2;1;40;F
CLI_3145;1;1;12400;2000;4;0;57;F
CLI_3146;1;1;8300;1250;3;4;47;F
CLI_3147;1;2;8500;1150;3;3;31;F
CLI_3148;1;1;7000;1250;2;4;43;F
CLI_3149;1;1;7100;1350;5;4;41;M
CLI_3150;1;1;5300;1050;3;1;39;F
CLI_3151;1;1;6000;1650;4;0;49;M
CLI_3152;1;2;13100;1500;2;5;43;M
CLI_3153;1;1;6900;900;5;4;23;M
CLI_3154;1;2;11800;1800;3;0;39;M
CLI_3155;1;1;6500;950;1;1;39;F
CLI_3156;1;1;6800;1150;3;1;39;M
CLI_3157;1;2;11400;2150;1;0;51;M
CLI_3158;1;1;8900;1150;2;3;43;F
CLI_3159;1;2;12800;1600;2;5;42;F
CLI_3160;1;1;8900;1450;3;4;53;M
CLI_3161;1;2;14700;1950;1;3;45;M
CLI_3162;1;2;11500;2300;2;0;51;M
CLI_3163;1;1;9900;1400;3;4;43;F
CLI_3164;1;1;7300;1000;3;2;36;F
CLI_3165;1;2;12600;1500;5;4;28;F
CLI_3166;1;1;5700;1100;5;3;28;F
CLI_3167;1;1;8900;1450;5;3;37;F
CLI_3168;1;2;5600;650;1;0;31;F
CLI_3169;1;2;23400;2600;2;2;66;M
CLI_3170;1;1;10200;2000;4;0;48;M
CLI_3171;1;1;11900;2200;3;0;63;F
CLI_3172;1;1;6300;900;2;1;34;M
CLI_3173;1;1;10200;1750;3;1;62;M
CLI_3174;1;1;8200;1550;3;3;58;F
CLI_3175;1;1;5100;950;5;3;28;F
CLI_3176;1;1;6300;900;5;0;29;F
CLI_3177;1;1;5300;850;5;0;21;F
CLI_3178;1;2;6500;850;5;0;24;M
CLI_3179;1;1;5800;850;2;1;34;F
CLI_3180;1;1;7200;1000;1;1;44;M
CLI_3181;1;1;6200;1150;3;1;33;M
CLI_3182;1;1;14000;1650;3;0;46;F
CLI_3183;1;1;8900;1150;5;4;34;F
CLI_3184;1;1;9300;1300;1;0;46;F
CLI_3185;1;1;11000;1550;4;0;48;M
CLI_3186;1;1;5900;800;3;2;31;F
CLI_3187;1;2;5600;750;3;0;33;F
CLI_3188;1;2;15500;2300;3;2;47;M
CLI_3189;1;1;9800;1350;2;0;52;F
CLI_3190;1;1;9200;1450;3;1;55;M
CLI_3191;1;1;9500;1450;2;4;50;F
CLI_3192;1;1;9700;1500;2;0;57;M
CLI_3193;1;1;4700;700;3;0;31;F
CLI_3194;1;1;10700;1450;1;4;46;F
CLI_3195;1;2;9300;1050;1;0;33;F
CLI_3196;1;2;9200;1450;2;0;44;F
CLI_3197;1;1;10300;1500;1;0;61;M
CLI_3198;1;2;11000;1800;5;0;38;F
CLI_3199;1;1;10800;1500;4;1;45;M
CLI_3200;1;2;14300;2100;2;3;45;F
CLI_3201;1;1;8700;1450;3;0;49;F
CLI_3202;1;2;6000;650;1;0;37;M
CLI_3203;1;1;8300;1050;4;3;33;F
CLI_3204;1;1;6400;1050;1;1;43;F
CLI_3205;1;1;6300;850;1;1;39;F
CLI_3206;1;1;9600;1500;1;0;46;F
CLI_3207;1;1;7000;950;1;4;40;F
CLI_3208;1;2;7900;1300;1;0;35;F
CLI_3209;1;1;4400;450;4;1;26;F
CLI_3210;1;1;8100;1500;3;4;56;M
CLI_3211;1;1;7000;2100;3;0;61;F
CLI_3212;1;2;5900;600;1;4;34;F
CLI_3213;1;2;23700;2400;2;3;49;F
CLI_3214;1;1;6200;1100;4;1;31;F
CLI_3215;1;1;9900;1600;3;4;46;M
CLI_3216;1;1;8800;1300;1;1;54;F
CLI_3217;1;1;12600;1700;1;0;55;M
CLI_3218;1;1;4100;650;4;0;30;F
CLI_3219;1;1;9100;1400;5;4;43;F
CLI_3220;1;2;17500;2300;4;3;44;F
CLI_3221;1;2;18500;2950;4;0;58;M
CLI_3222;1;1;5500;750;1;1;33;M
CLI_3223;1;1;6900;1050;3;1;34;F
CLI_3224;1;1;7000;950;4;3;39;F
CLI_3225;1;2;13300;2000;3;3;48;M
CLI_3226;1;1;8300;1250;4;1;40;M
CLI_3227;1;1;5300;700;3;1;28;F
CLI_3228;1;1;10700;1750;3;4;63;M
CLI_3229;1;1;4300;750;1;2;35;M
CLI_3230;1;1;7100;1050;3;4;39;F
CLI_3231;1;2;22500;2750;5;0;48;F
CLI_3232;1;1;9300;1150;1;1;47;M
CLI_3233;1;1;9800;1500;3;4;48;M
CLI_3234;1;1;10700;1300;4;4;45;F
CLI_3235;1;1;8800;1450;2;0;48;M
CLI_3236;1;1;6300;1250;5;0;36;M
CLI_3237;1;2;13100;1800;3;2;43;M
CLI_3238;1;1;8000;1200;2;1;44;F
CLI_3239;1;1;9300;1400;5;4;41;M
CLI_3240;1;1;7100;1350;3;4;47;M
CLI_3241;1;1;8800;1300;3;4;41;M
CLI_3242;1;2;10700;1750;2;1;39;M
CLI_3243;1;2;8100;950;5;0;27;F
CLI_3244;1;1;5400;950;1;1;37;F
CLI_3245;1;1;8200;1050;3;4;39;F
CLI_3246;1;1;8500;1400;2;4;51;M
CLI_3247;1;2;8400;1000;3;0;33;M
CLI_3248;1;1;3100;350;1;0;33;M
CLI_3249;1;2;13000;1850;1;3;44;M
CLI_3250;1;2;12100;1500;4;4;34;M
CLI_3251;1;1;10000;1100;2;3;39;F
CLI_3252;1;1;8600;1150;5;1;35;F
CLI_3253;1;1;5800;950;5;1;31;F
CLI_3254;1;1;8200;1050;5;4;27;M
CLI_3255;1;1;9900;1450;4;1;47;M
